"","id","mkt","brand","constant","price","sugar","mushy","S_jt"
"116",301407881,5,20,1,0.144569646990036,7,0,0.0280899856063234
"117",400207881,5,21,1,0.142259227941131,14,0,0.00766582959686901
"118",401007881,5,22,1,0.0928722710410389,6,0,0.00509445112977948
"119",401207881,5,23,1,0.0744872596556317,12,0,0.0418128712631814
"120",601807881,5,24,1,0.129252806758642,0,0,0.0601239455626925
"121",100408881,6,1,1,0.105225601724363,2,1,0.00274097712496969
"122",100608881,6,2,1,0.111349182726325,18,1,0.0595460400295791
"123",100708881,6,3,1,0.106688331517884,4,1,0.00576762361990626
"124",100908881,6,4,1,0.0905190564345999,3,0,0.00883868590628358
"125",101108881,6,5,1,0.134643030542291,12,0,0.0763760194140999
"126",101308881,6,6,1,0.124632308853826,14,0,0.00643663252612545
"127",101708881,6,7,1,0.144098765789515,3,1,0.00185588563023786
"128",103008881,6,8,1,0.148860032799309,4,0,0.00542140406370043
"129",104508881,6,9,1,0.123322186747152,14,0,0.0100895964973911
"130",200508881,6,10,1,0.126117833051943,1,0,0.00795804532771392
"131",200808881,6,11,1,0.138677173710948,11,0,0.0180252846965268
"132",201508881,6,12,1,0.0867089765506072,4,1,0.0051554534005543
"133",201608881,6,13,1,0.147976690384847,3,1,0.00408535498969026
"134",201908881,6,14,1,0.111379685184392,13,0,0.0568189224413399
"135",202608881,6,15,1,0.152115998182767,13,0,0.0115299720466429
"136",202808881,6,16,1,0.225727667941025,16,1,0.0235015799617539
"137",204008881,6,17,1,0.168968862135983,10,0,0.00403136638170013
"138",204808881,6,18,1,0.14808223955763,3,0,0.00131831117497161
"139",300608881,6,19,1,0.147341458125445,20,1,0.0030814646919769
"140",301408881,6,20,1,0.167810856679932,7,0,0.00896527909119978
"141",400208881,6,21,1,0.164885853115543,14,0,0.00797566779979238
"142",401008881,6,22,1,0.073798290298703,6,0,0.00670571173747278
"143",401208881,6,23,1,0.0869363631432252,12,0,0.0349057263930458
"144",601808881,6,24,1,0.12594936630017,0,0,0.0497175746287736
"145",100411881,7,1,1,0.110402331676573,2,1,0.00263772532347718
"146",100611881,7,2,1,0.108913303697754,18,1,0.0197403911223808
"147",100711881,7,3,1,0.126710529387123,4,1,0.0120362820233388
"148",100911881,7,4,1,0.119795472118921,3,0,0.0152275393404015
"149",101111881,7,5,1,0.169583033608774,12,0,0.021278170520075
"150",101311881,7,6,1,0.119558204118727,14,0,0.00878697687001904
"151",101711881,7,7,1,0.156052636070843,3,1,0.00609484799938751
"152",103011881,7,8,1,0.115029187697741,4,0,0.0108306075831215
"153",104511881,7,9,1,0.152655792562041,14,0,0.00779488315889234
"154",200511881,7,10,1,0.0909781571575791,1,0,0.0433667474490123
"155",200811881,7,11,1,0.114904602985359,11,0,0.0203823658055817
"156",201511881,7,12,1,0.0800598127440518,4,1,0.00718741454922571
"157",201611881,7,13,1,0.138950752971961,3,1,0.020310232174746
"158",201911881,7,14,1,0.105333641799829,13,0,0.0954473167300613
"159",202611881,7,15,1,0.162668895829991,13,0,0.00481814716071458
"160",202811881,7,16,1,0.185658468838166,16,1,0.00648088020931295
"161",204011881,7,17,1,0.124554822869653,10,0,0.0102589526115839
"162",204811881,7,18,1,0.141876962750452,3,0,0.00214871932233709
"163",300611881,7,19,1,0.11024289904502,20,1,0.0241470828200921
"164",301411881,7,20,1,0.0970952977878327,7,0,0.0659092279608629
"165",400211881,7,21,1,0.171250585176912,14,0,0.0151112117376909
"166",401011881,7,22,1,0.0688448330284325,6,0,0.0399243604987631
"167",401211881,7,23,1,0.111853803471578,12,0,0.0124624569277913
"168",601811881,7,24,1,0.135854437101993,0,0,0.00370937675349465
"169",100412881,8,1,1,0.0987154398279513,2,1,0.00221750881372555
"170",100612881,8,2,1,0.110825423622096,18,1,0.10228137641583
"171",100712881,8,3,1,0.104908878154407,4,1,0.025712698891932
"172",100912881,8,4,1,0.0840719056944782,3,0,0.00473485160364899
"173",101112881,8,5,1,0.156705675659775,12,0,0.0436267068658896
"174",101312881,8,6,1,0.0864971167983266,14,0,0.027182803618398
"175",101712881,8,7,1,0.146966284686154,3,1,0.00139240294935878
"176",103012881,8,8,1,0.14695216191124,4,0,0.000969356681798735
"177",104512881,8,9,1,0.127837174917269,14,0,0.00988771570457389
"178",200512881,8,10,1,0.137767527804196,1,0,0.00587163659431273
"179",200812881,8,11,1,0.0984867722515275,11,0,0.0320350867612052
"180",201512881,8,12,1,0.114847755702637,4,1,0.000986578280960913
"181",201612881,8,13,1,0.151355790043193,3,1,0.00360341584866663
"182",201912881,8,14,1,0.12632193699363,13,0,0.0162904994451639
"183",202612881,8,15,1,0.130848451421508,13,0,0.0263254348048612
"184",202812881,8,16,1,0.203950809614574,16,1,0.0484768984698138
"185",204012881,8,17,1,0.132263422583515,10,0,0.00148765264994534
"186",204812881,8,18,1,0.113249209878444,3,0,0.00282953831752299
"187",300612881,8,19,1,0.117320537805165,20,1,0.0318643447224245
"188",301412881,8,20,1,0.152536215466168,7,0,0.0104377190920195
"189",400212881,8,21,1,0.103649408535508,14,0,0.0162442100767023
"190",401012881,8,22,1,0.100517332616168,6,0,0.00863034341035999
"191",401212881,8,23,1,0.125769394620797,12,0,0.0271957677659927
"192",601812881,8,24,1,0.146387922069991,0,0,0.0118523034709053
"193",100413881,9,1,1,0.108897188072596,2,1,0.0133170401960208
"194",100613881,9,2,1,0.105658540045784,18,1,0.0619665842440868
"195",100713881,9,3,1,0.111379705698251,4,1,0.0684447474845809
"196",100913881,9,4,1,0.12978230932988,3,0,0.00385606991335
"197",101113881,9,5,1,0.158110104422738,12,0,0.0232348730136963
"198",101313881,9,6,1,0.128344822338303,14,0,0.015354186890047
"199",101713881,9,7,1,0.127515625839509,3,1,0.0271387333716593
"200",103013881,9,8,1,0.103441810723351,4,0,0.00528053543456092
"201",104513881,9,9,1,0.126847051157299,14,0,0.0179215684178884
"202",200513881,9,10,1,0.123274453959523,1,0,0.0115735045070696
"203",200813881,9,11,1,0.10087703658746,11,0,0.0528020371161178
"204",201513881,9,12,1,0.109312194357574,4,1,0.00109031031859219
"205",201613881,9,13,1,0.135355638717463,3,1,0.0166030653817846
"206",201913881,9,14,1,0.141005101063969,13,0,0.00207714976670556
"207",202613881,9,15,1,0.144300415865779,13,0,0.00879771582575251
"208",202813881,9,16,1,0.176954252587783,16,1,0.0317995015430231
"209",204013881,9,17,1,0.118115396184843,10,0,0.00630470118394175
"210",204813881,9,18,1,0.124417712795156,3,0,0.0157919542613743
"211",300613881,9,19,1,0.145135532281344,20,1,0.00527229080100804
"212",301413881,9,20,1,0.136815148288363,7,0,0.00438993879750265
"213",400213881,9,21,1,0.199794862242239,14,0,0.00163096622838897
"214",401013881,9,22,1,0.0951413063730158,6,0,0.0218217469957153
"215",401213881,9,23,1,0.12341248100553,12,0,0.00965076921797212
"216",601813881,9,24,1,0.127590233819383,0,0,0.024951341710098
"217",100414881,10,1,1,0.0776155497423021,2,1,0.0129470001027056
"218",100614881,10,2,1,0.128706459052575,18,1,0.00347387424376524
"219",100714881,10,3,1,0.135217816497795,4,1,0.00350514589096052
"220",100914881,10,4,1,0.0732273961891053,3,0,0.0152399160192799
"221",101114881,10,5,1,0.120720041654233,12,0,0.0615895386475466
"222",101314881,10,6,1,0.118075909269069,14,0,0.016896088789109
"223",101714881,10,7,1,0.135819459212966,3,1,0.0212841948035716
"224",103014881,10,8,1,0.126962833452141,4,0,0.00526759367131074
"225",104514881,10,9,1,0.139955663845755,14,0,0.0159989787938622
"226",200514881,10,10,1,0.0922666153215758,1,0,0.0247600134349734
"227",200814881,10,11,1,0.108654893393689,11,0,0.0230909649082517
"228",201514881,10,12,1,0.100788299265363,4,1,0.00153054701113364
"229",201614881,10,13,1,0.136996805452158,3,1,0.0184243040648751
"230",201914881,10,14,1,0.13060281885075,13,0,0.00921418370243783
"231",202614881,10,15,1,0.124634087890501,13,0,0.0272293775706629
"232",202814881,10,16,1,0.174345667323693,16,1,0.0360481740050063
"233",204014881,10,17,1,0.149869752827044,10,0,0.00255318148247155
"234",204814881,10,18,1,0.0992612606038683,3,0,0.0231355538935991
"235",300614881,10,19,1,0.119530335322702,20,1,0.0940756105074783
"236",301414881,10,20,1,0.114284634790667,7,0,0.0745895982517265
"237",400214881,10,21,1,0.152898164437024,14,0,0.0126909466647512
"238",401014881,10,22,1,0.102988560945967,6,0,0.0136609358752474
"239",401214881,10,23,1,0.120672348757936,12,0,0.00989999503387542
"240",601814881,10,24,1,0.145670414752061,0,0,0.00349750012857489
"241",100415881,11,1,1,0.0961443736439483,2,1,0.00617032781835125
"242",100615881,11,2,1,0.0594172495225309,18,1,0.0750550736510738
"243",100715881,11,3,1,0.0996134015363916,4,1,0.0150050261031306
"244",100915881,11,4,1,0.115150982543463,3,0,0.0126136123334017
"245",101115881,11,5,1,0.16310002469179,12,0,0.103653943493629
"246",101315881,11,6,1,0.100796268509269,14,0,0.0126496049003085
"247",101715881,11,7,1,0.148647724198249,3,1,0.00403583238347003
"248",103015881,11,8,1,0.102162338842364,4,0,0.00399524430202945
"249",104515881,11,9,1,0.103207997071787,14,0,0.0175785859630929
"250",200515881,11,10,1,0.101718598575501,1,0,0.00390843678823259
"251",200815881,11,11,1,0.110279457997214,11,0,0.0268121953279433
"252",201515881,11,12,1,0.134527991542554,4,1,0.000983836764855102
"253",201615881,11,13,1,0.101654753620881,3,1,0.0498515033245847
"254",201915881,11,14,1,0.112224330823907,13,0,0.0293822531610789
"255",202615881,11,15,1,0.16247564885947,13,0,0.00299853324962726
"256",202815881,11,16,1,0.147147048389737,16,1,0.0222739944089582
"257",204015881,11,17,1,0.140465235775974,10,0,0.000703079644518529
"258",204815881,11,18,1,0.124090224046031,3,0,0.000859324187127462
"259",300615881,11,19,1,0.0810895070515839,20,1,0.0137883838116544
"260",301415881,11,20,1,0.142760015747258,7,0,0.0136498304214974
"261",400215881,11,21,1,0.14563368020979,14,0,0.00620185379983159
"262",401015881,11,22,1,0.102509879187221,6,0,0.00133296815807283
"263",401215881,11,23,1,0.111673540111321,12,0,0.0164621081540787
"264",601815881,11,24,1,0.130961028942575,0,0,0.00598783863289715
"265",100416881,12,1,1,0.0857791983310589,2,1,0.0113347208978212
"266",100616881,12,2,1,0.120735788911691,18,1,0.0236103929278226
"267",100716881,12,3,1,0.120243396570846,4,1,0.0161634036994336
"268",100916881,12,4,1,0.0692369107438536,3,0,0.053734361414149
"269",101116881,12,5,1,0.184132974506813,12,0,0.0176385886553407
"270",101316881,12,6,1,0.123713781395213,14,0,0.0041481791328239
"271",101716881,12,7,1,0.0705367814065801,3,1,0.0545844131635894
"272",103016881,12,8,1,0.114884509747392,4,0,0.0113856687262556
"273",104516881,12,9,1,0.106752823602346,14,0,0.00526094412933169
"274",200516881,12,10,1,0.0994863207796718,1,0,0.0367309764490496
"275",200816881,12,11,1,0.115882791578048,11,0,0.00823353333560863
"276",201516881,12,12,1,0.10090646500534,4,1,0.00233361815916605
"277",201616881,12,13,1,0.112402598658598,3,1,0.0254839584952046
"278",201916881,12,14,1,0.108156209081637,13,0,0.0145593342202465
"279",202616881,12,15,1,0.120504753385259,13,0,0.0224980784760056
"280",202816881,12,16,1,0.125746772637551,16,1,0.0808614491766018
"281",204016881,12,17,1,0.108029518538402,10,0,0.0211130329762012
"282",204816881,12,18,1,0.0956383312897313,3,0,0.0132052228123284
"283",300616881,12,19,1,0.106545360988975,20,1,0.00607367166851193
"284",301416881,12,20,1,0.122338930639213,7,0,0.039849342483407
"285",400216881,12,21,1,0.172447487688262,14,0,0.00760284279098287
"286",401016881,12,22,1,0.079665172186423,6,0,0.0191850002529176
"287",401216881,12,23,1,0.0979065073121534,12,0,0.0256805503260915
"288",601816881,12,24,1,0.128726135414657,0,0,0.0604518811654089
"289",100418881,13,1,1,0.0812660104189553,2,1,0.00759602652900916
"290",100618881,13,2,1,0.115048853686422,18,1,0.0257261713025672
"291",100718881,13,3,1,0.0890236108881261,4,1,0.0405730970342617
"292",100918881,13,4,1,0.109223611074215,3,0,0.00574286091147755
"293",101118881,13,5,1,0.152896165905126,12,0,0.213007140998179
"294",101318881,13,6,1,0.12071620115116,14,0,0.0102666782182295
"295",101718881,13,7,1,0.130715593473572,3,1,0.00344031849145782
"296",103018881,13,8,1,0.12730690896233,4,0,0.0205049698272946
"297",104518881,13,9,1,0.14326211904956,14,0,0.00490940025756515
"298",200518881,13,10,1,0.120632968044808,1,0,0.00911672997897582
"299",200818881,13,11,1,0.119431841874396,11,0,0.0197105729801425
"300",201518881,13,12,1,0.104415180374308,4,1,0.0100976981839538
"301",201618881,13,13,1,0.116847870536311,3,1,0.0166107160501289
"302",201918881,13,14,1,0.118139493521569,13,0,0.0126524554439078
"303",202618881,13,15,1,0.140596768750911,13,0,0.00735815778458061
"304",202818881,13,16,1,0.161059271621919,16,1,0.00899328957664993
"305",204018881,13,17,1,0.0910171578181265,10,0,0.0305412533935884
"306",204818881,13,18,1,0.0761788700023386,3,0,0.0300376396911532
"307",300618881,13,19,1,0.114395664647351,20,1,0.0197198715555023
"308",301418881,13,20,1,0.159734936137517,7,0,0.00513851091422402
"309",400218881,13,21,1,0.152790001395461,14,0,0.00526429371684943
"310",401018881,13,22,1,0.0844106608123734,6,0,0.0138588684048785
"311",401218881,13,23,1,0.113718159658253,12,0,0.00901747101084064
"312",601818881,13,24,1,0.153541060454781,0,0,0.0358691102010999
"313",100420881,14,1,1,0.10362674238813,2,1,0.00202173346328284
"314",100620881,14,2,1,0.126741495169315,18,1,0.0906868631944058
"315",100720881,14,3,1,0.0876858495786607,4,1,0.0820992678995291
"316",100920881,14,4,1,0.0902367240967338,3,0,0.00291526993677946
"317",101120881,14,5,1,0.143625032371244,12,0,0.0148179545752936
"318",101320881,14,6,1,0.118875629389742,14,0,0.00944637978194998
"319",101720881,14,7,1,0.129868736328557,3,1,0.00586398795833296
"320",103020881,14,8,1,0.0880499719547954,4,0,0.0161987590654649
"321",104520881,14,9,1,0.104270119849488,14,0,0.0251092705368521
"322",200520881,14,10,1,0.130238216807318,1,0,0.00668052384221361
"323",200820881,14,11,1,0.0968104160589444,11,0,0.0143458555280021
"324",201520881,14,12,1,0.117177555452547,4,1,0.00122378664316376
"325",201620881,14,13,1,0.129487093425686,3,1,0.012874005280723
"326",201920881,14,14,1,0.144729681219242,13,0,0.00744683399903399
"327",202620881,14,15,1,0.110100328506097,13,0,0.0516358194624967
"328",202820881,14,16,1,0.215605116250574,16,1,0.0085873192440564
"329",204020881,14,17,1,0.121894805864986,10,0,0.00121153817564887
"330",204820881,14,18,1,0.130477466600432,3,0,0.00640966959853123
"331",300620881,14,19,1,0.142725452715972,20,1,0.0121761634531796
"332",301420881,14,20,1,0.133103049980351,7,0,0.0367053479355657
"333",400220881,14,21,1,0.112310686956994,14,0,0.0895713675192047
"334",401020881,14,22,1,0.103275985610676,6,0,0.00688838658704654
"335",401220881,14,23,1,0.121744101394921,12,0,0.00422731291522901
"336",601820881,14,24,1,0.150064912636933,0,0,0.00634122571947258
"337",100423881,15,1,1,0.0941826772272192,2,1,0.00109737964935674
"338",100623881,15,2,1,0.118962823004966,18,1,0.0356705787723501
"339",100723881,15,3,1,0.0931582517746772,4,1,0.0455658545794244
"340",100923881,15,4,1,0.108088295434393,3,0,0.00631956232488862
"341",101123881,15,5,1,0.136386001684953,12,0,0.0485716450792214
"342",101323881,15,6,1,0.112168806000529,14,0,0.00890976266181761
"343",101723881,15,7,1,0.0979336300768461,3,1,0.0414642129004511
"344",103023881,15,8,1,0.108355359412621,4,0,0.0143899076837303
"345",104523881,15,9,1,0.139864963381801,14,0,0.00430676827904264
"346",200523881,15,10,1,0.124091110942847,1,0,0.013808533837248
"347",200823881,15,11,1,0.111451108466855,11,0,0.018643190902972
"348",201523881,15,12,1,0.106435422164335,4,1,0.00365029861248946
"349",201623881,15,13,1,0.101564185513538,3,1,0.0335051226793512
"350",201923881,15,14,1,0.0925938050132009,13,0,0.0855562715201515
"351",202623881,15,15,1,0.140422343435382,13,0,0.0157090686065098
"352",202823881,15,16,1,0.18784600804042,16,1,0.0423021814912777
"353",204023881,15,17,1,0.128214191528094,10,0,0.00318857260037736
"354",204823881,15,18,1,0.113013564764563,3,0,0.00345956661395315
"355",300623881,15,19,1,0.107843957105016,20,1,0.0371818645797676
"356",301423881,15,20,1,0.106911610596022,7,0,0.0604154772981197
"357",400223881,15,21,1,0.144782753231539,14,0,0.00822152761423985
"358",401023881,15,22,1,0.101049313938722,6,0,0.00640508102949217
"359",401223881,15,23,1,0.0877072622332693,12,0,0.00446988149426502
"360",601823881,15,24,1,0.142771351592872,0,0,0.0315810560181677
"361",100424881,16,1,1,0.0619904779273359,2,1,0.00332039714910799
"362",100624881,16,2,1,0.133293281178241,18,1,0.00771581797396241
"363",100724881,16,3,1,0.124289283560731,4,1,0.0173601889037365
"364",100924881,16,4,1,0.0652954972586381,3,0,0.00894228445002573
"365",101124881,16,5,1,0.183177925277957,12,0,0.0126326495957574
"366",101324881,16,6,1,0.11710812961271,14,0,0.0107511362823536
"367",101724881,16,7,1,0.134225924649056,3,1,0.0173784624098071
"368",103024881,16,8,1,0.110589251684174,4,0,0.00485863175508565
"369",104524881,16,9,1,0.0939202307956837,14,0,0.00734151311743268
"370",200524881,16,10,1,0.11553296312989,1,0,0.00396015674737115
"371",200824881,16,11,1,0.114242211442486,11,0,0.051153289350205
"372",201524881,16,12,1,0.111916374740621,4,1,0.00662069835925522
"373",201624881,16,13,1,0.120564369125276,3,1,0.0513927198324014
"374",201924881,16,14,1,0.133112878608223,13,0,0.00292666500121834
"375",202624881,16,15,1,0.153433596217262,13,0,0.00535966559588589
"376",202824881,16,16,1,0.209331456760379,16,1,0.00572306194548564
"377",204024881,16,17,1,0.102768303283432,10,0,0.00866309015318398
"378",204824881,16,18,1,0.119461617248188,3,0,0.00184497954571183
"379",300624881,16,19,1,0.06274133782501,20,1,0.0271098931421663
"380",301424881,16,20,1,0.144095063606518,7,0,0.00756483035524074
"381",400224881,16,21,1,0.126708169127388,14,0,0.0513646375037547
"382",401024881,16,22,1,0.116631157030651,6,0,0.0150000480220149
"383",401224881,16,23,1,0.0984611406257521,12,0,0.0150293069670321
"384",601824881,16,24,1,0.165880792521528,0,0,0.00165266870231918
"385",100425881,17,1,1,0.0925634017325542,2,1,0.00206594204285978
"386",100625881,17,2,1,0.140104295841083,18,1,0.0103560243187643
"387",100725881,17,3,1,0.101724685273507,4,1,0.0298186330646091
"388",100925881,17,4,1,0.0878112414619378,3,0,0.0139121638019482
"389",101125881,17,5,1,0.213037969415013,12,0,0.00416234727565115
"390",101325881,17,6,1,0.127176749357112,14,0,0.00869365926076231
"391",101725881,17,7,1,0.128122654725271,3,1,0.0101608500333759
"392",103025881,17,8,1,0.153228224727237,4,0,0.00172195293404274
"393",104525881,17,9,1,0.153609606176994,14,0,0.00597123322429695
"394",200525881,17,10,1,0.133878812244843,1,0,0.0011044633326605
"395",200825881,17,11,1,0.10958667830597,11,0,0.0193980363839559
"396",201525881,17,12,1,0.104302363259056,4,1,0.00173658448085179
"397",201625881,17,13,1,0.122876126265287,3,1,0.00455090003056359
"398",201925881,17,14,1,0.11493643981202,13,0,0.00690650178549242
"399",202625881,17,15,1,0.151662726126935,13,0,0.00727333337900703
"400",202825881,17,16,1,0.188789682056977,16,1,0.00682301525793283
"401",204025881,17,17,1,0.111606318871533,10,0,0.005385289006117
"402",204825881,17,18,1,0.134264935122542,3,0,0.00208029391233352
"403",300625881,17,19,1,0.117276119457805,20,1,0.0571277134662515
"404",301425881,17,20,1,0.117844189237264,7,0,0.0278358776457429
"405",400225881,17,21,1,0.13643909449896,14,0,0.0133195046103537
"406",401025881,17,22,1,0.088375993204747,6,0,0.0168907679839539
"407",401225881,17,23,1,0.127721895123625,12,0,0.0125309973568245
"408",601825881,17,24,1,0.150497466300277,0,0,0.00346061876441033
