"","ind","mktD","income","sq.income","age","child"
"69",9,4,0.288824689460835,4.43270645673638,-0.134798829325446,-0.230851063829787
"70",10,4,0.576358281608256,9.88982233108906,0.411744877042624,-0.230851063829787
"71",11,4,0.224038921850521,3.22595908691045,-0.0903470667546125,-0.230851063829787
"72",12,4,0.576358281608256,9.88982233108906,-1.27993113362845,0.769148936170213
"73",13,4,-0.676999342140492,-12.6871980953128,0.885032581489549,-0.230851063829787
"74",14,4,-3.00516268556764,-46.2865764216646,0.239894620115964,-0.230851063829787
"75",15,4,-0.332046960324998,-6.78684770286699,1.20497551615955,-0.230851063829787
"76",16,4,0.411833170573665,6.7470532074927,0.239894620115964,-0.230851063829787
"77",17,4,0.50825801850989,8.58240022132273,1.06461815846463,-0.230851063829787
"78",18,4,-1.03307963082585,-18.5282654803446,0.300519241932399,-0.230851063829787
"79",19,4,0.288824689460835,4.43270645673638,-0.0477874523358164,-0.230851063829787
"80",20,4,0.0325885522747793,-0.29107984198798,-1.27993113362845,0.769148936170213
"81",1,5,-1.50841694235954,-25.9303965878728,-0.134798829325446,-0.230851063829787
"82",2,5,1.30254400520905,24.4082896513305,0.885032581489549,-0.230851063829787
"83",3,5,1.24572218559769,23.2342293577306,0.5353588330098,-0.230851063829787
"84",4,5,0.384718413493687,6.23430166356627,1.13086754400583,-0.230851063829787
"85",5,5,0.318972158937076,4.99711739929484,1.05082483633229,-0.230851063829787
"86",6,5,0.418669001661812,6.87655374995055,0.239894620115964,-0.230851063829787
"87",7,5,0.650276862591781,11.319445180592,0.175356098978393,-0.230851063829787
"88",8,5,0.675439295768872,11.808592520626,-0.923256189689716,0.769148936170213
"89",9,5,-0.11358648843745,-2.92703595409911,-3.22584128268376,0.769148936170213
"90",10,5,1.39049106796451,26.2381960204639,-0.281402303517322,-0.230851063829787
"91",11,5,0.95664461191086,17.3612603166234,1.13086754400583,-0.230851063829787
"92",12,5,0.611993690659606,10.5776649807869,0.781491902548709,-0.230851063829787
"93",13,5,0.631852208082579,10.9620805605336,0.725402435897665,-0.230851063829787
"94",14,5,-0.0450602652995222,-1.69663217691053,0.069995583320567,-0.230851063829787
"95",15,5,0.499473230205689,8.41442098404443,-0.335469524787598,-0.230851063829787
"96",16,5,0.968133987916387,17.5914919089255,1.05082483633229,-0.230851063829787
"97",17,5,1.20815981749168,22.4616558077535,0.357677655772348,-0.230851063829787
"98",18,5,0.441775167254432,7.31497744320116,0.993666422492345,-0.230851063829787
"99",19,5,-0.0219518195956745,-1.2795972925923,0.385076629960462,-0.230851063829787
"100",20,5,0.586976055805067,10.0945033559728,0.686181722744384,-0.230851063829787
"101",1,6,-0.944905702297367,-17.1055009555956,-0.134798829325446,-0.230851063829787
"102",2,6,0.157380416941754,1.99309061309219,0.106363227491442,-0.230851063829787
"103",3,6,0.289959398765351,4.45391718761641,0.270666278782718,-0.230851063829787
"104",4,6,-0.39423431900164,-7.86813604850144,0.106363227491442,-0.230851063829787
"105",5,6,-0.715450962402393,-13.3301638556557,1.24006683597082,-0.230851063829787
"106",6,6,-0.400301131310259,-7.97320921314261,1.22850601356975,-0.230851063829787
"107",7,6,-0.0492935389628357,-1.77291372905214,0.665979015426864,-0.230851063829787
"108",8,6,0.401014128876252,6.54228424133288,0.069995583320567,-0.230851063829787
"109",9,6,0.390418440874162,6.34196953168133,0.300519241932399,-0.230851063829787
"110",10,6,1.06502778912644,19.5436146024269,-0.0903470667546125,-0.230851063829787
"111",11,6,0.763472031942777,13.5298775438089,0.885032581489549,-0.230851063829787
"112",12,6,0.242488808687034,3.56876536078914,0.511828335599606,-0.230851063829787
"113",13,6,-0.140403799774212,-3.40598996454308,0.270666278782718,-0.230851063829787
"114",14,6,-1.57966839182773,-27.0010056729008,-0.0903470667546125,-0.230851063829787
"115",15,6,0.237361215491124,3.47342431784192,0.141454547302712,-0.230851063829787
"116",16,6,0.00271387541041257,-0.833280565755416,-1.14639974100393,0.769148936170213
"117",17,6,-0.334673495881434,-6.832673266965,0.239894620115964,-0.230851063829787
"118",18,6,0.0809086901663942,0.58966915706624,-2.53269410212382,0.769148936170213
"119",19,6,1.06502778912644,19.5436146024269,0.781491902548709,-0.230851063829787
"120",20,6,-0.0974325388468333,-2.63783416835983,-0.517791081581552,0.769148936170213
"121",1,7,-0.504216257921321,-9.76152148471226,-0.827946009885391,0.769148936170213
"122",2,7,0.969493661574152,17.6187554049062,-0.660891925222225,0.769148936170213
"123",3,7,0.764699168535879,13.5539810138814,0.948545987211875,-0.230851063829787
"124",4,7,-0.625785821822358,-11.8262431539764,1.09164683085255,-0.230851063829787
"125",5,7,0.313737574677702,4.89898683721705,0.239894620115964,-0.230851063829787
"126",6,7,-0.531809798520895,-10.2327597223123,0.329506778805651,-0.230851063829787
"127",7,7,1.04370749324153,19.1124626299003,1.06461815846463,-0.230851063829787
"128",8,7,1.11407475433682,20.5389234227913,0.411744877042624,-0.230851063829787
"129",9,7,0.769113617801352,13.6407147219072,0.511828335599606,-0.230851063829787
"130",10,7,0.576780082705167,9.89794917722861,0.487730784020546,-0.230851063829787
"131",11,7,0.0691856337231105,0.375559648037026,1.20497551615955,-0.230851063829787
"132",12,7,0.834606959621139,14.9320857576729,0.106363227491442,-0.230851063829787
"133",13,7,-0.367657840188,-7.40698152176547,0.437720363445884,-0.230851063829787
"134",14,7,0.300737539925658,4.65551767284087,-2.53269410212382,0.769148936170213
"135",15,7,0.45650517200921,7.59502653873318,-0.230109009129771,-0.230851063829787
"136",16,7,-1.53289842614297,-26.2993951405764,0.385076629960462,-0.230851063829787
"137",17,7,-0.524633373704381,-10.1103483661937,0.948545987211875,-0.230851063829787
"138",18,7,-0.493441875040675,-9.57710484218151,0.175356098978393,-0.230851063829787
"139",19,7,-0.214757187872525,-4.72641030250703,-3.22584128268376,0.769148936170213
"140",20,7,-0.0273645907000617,-1.37737659753402,0.511828335599606,-0.230851063829787
"141",1,8,-0.157289559646159,-3.70682968025184,0.437720363445884,-0.230851063829787
"142",2,8,0.264273745830382,3.97441471586795,0.834601727862657,-0.230851063829787
"143",3,8,-0.70751318961935,-13.197675220982,-0.517791081581552,0.769148936170213
"144",4,8,-2.11203816712005,-34.678930690489,-3.22584128268376,0.769148936170213
"145",5,8,-2.54449927032795,-40.4987044761774,-2.12722899401565,0.769148936170213
"146",6,8,0.305545852013667,4.74553002268527,-0.740934632895762,0.769148936170213
"147",7,8,-0.0703257662450838,-2.15137294318251,0.463038171430174,-0.230851063829787
"148",8,8,0.337807055051959,5.35066066642288,0.511828335599606,-0.230851063829787
"149",9,8,0.797488886330264,14.1991534730039,0.511828335599606,-0.230851063829787
"150",10,8,-0.757727231246657,-14.0336703041436,0.645359728224129,-0.230851063829787
"151",11,8,-0.70751318961935,-13.197675220982,-0.586783953068504,0.769148936170213
"152",12,8,0.969493661574152,17.6187554049062,1.25149553179444,-0.230851063829787
"153",13,8,0.790500074086157,14.0614608653341,0.799510408051388,-0.230851063829787
"154",14,8,0.477623230793306,7.99728333264518,0.069995583320567,-0.230851063829787
"155",15,8,0.328305928904555,5.17222965928535,-0.00696545781556157,-0.230851063829787
"156",16,8,0.212894192625482,3.0192153861133,0.385076629960462,-0.230851063829787
"157",17,8,-0.0361343657615656,-1.53567430960231,-2.12722899401565,0.769148936170213
"158",18,8,0.810874074640589,14.4631393029257,0.725402435897665,-0.230851063829787
"159",19,8,0.238606323091886,3.49657066844779,0.558348351234499,-0.230851063829787
"160",20,8,-0.0237579964752115,-1.31223158952885,-0.660891925222225,0.769148936170213
"161",1,9,0.148883528603985,1.83657677411796,0.463038171430174,-0.230851063829787
"162",2,9,-1.61830724583973,-27.5773388179882,0.03225525533772,-0.230851063829787
"163",3,9,-0.117903991527749,-3.00424319191848,0.463038171430174,-0.230851063829787
"164",4,9,0.0273388287621827,-0.386487264330981,-0.0903470667546125,-0.230851063829787
"165",5,9,0.489244940668987,8.21903416005911,0.993666422492345,-0.230851063829787
"166",6,9,-2.50889331374458,-40.033673610293,-1.61640337024966,0.769148936170213
"167",7,9,0.89253249663394,16.0813870057786,0.686181722744384,-0.230851063829787
"168",8,9,0.0596020947328917,0.200730406478883,0.239894620115964,-0.230851063829787
"169",9,9,0.701371971516581,12.3140380919684,-1.43408181345571,0.769148936170213
"170",10,9,-0.565501163755545,-10.806070897962,0.141454547302712,-0.230851063829787
"171",11,9,-0.940048788040611,-17.0266784943834,-0.0477874523358164,-0.230851063829787
"172",12,9,1.31427786332831,24.6515406728346,0.781491902548709,-0.230851063829787
"173",13,9,0.147671028031395,1.81425412127959,0.978851336707204,-0.230851063829787
"174",14,9,-0.722722141560798,-13.451415850501,0.978851336707204,-0.230851063829787
"175",15,9,-1.08738945375236,-19.3968643650099,-2.12722899401565,0.769148936170213
"176",16,9,0.276346481014206,4.19962546147531,0.817209985150788,-0.230851063829787
"177",17,9,0.497176289338736,8.370525245994,0.645359728224129,-0.230851063829787
"178",18,9,0.312713967271709,4.87980410316706,0.208145921801384,-0.230851063829787
"179",19,9,0.967936940745092,17.5875411243711,0.665979015426864,-0.230851063829787
"180",20,9,0.860711781112039,15.4492011479232,0.686181722744384,-0.230851063829787
"181",1,10,0.0578219652103247,0.168276337985787,-0.827946009885391,0.769148936170213
"182",2,10,-0.168783888598036,-3.91128848905319,1.2739683876465,-0.230851063829787
"183",3,10,0.251345592981467,3.73356980331003,0.558348351234499,-0.230851063829787
"184",4,10,-0.8677281611652,-15.8474114726456,0.602800113805333,-0.230851063829787
"185",5,10,-0.27626612612602,-5.81037301909609,-0.740934632895762,0.769148936170213
"186",6,10,0.621738443430205,10.7662026005551,1.18087796458049,-0.230851063829787
"187",7,10,1.30330366509031,24.4240295911756,0.580821207086557,-0.230851063829787
"188",8,10,-0.53009375113766,-10.203497736337,-2.12722899401565,0.769148936170213
"189",9,10,-1.41585131043981,-24.524361311012,-0.392627938627546,-0.230851063829787
"190",10,10,0.191353082759948,2.62031454257922,0.885032581489549,-0.230851063829787
"191",11,10,0.541555752883603,9.22050754241852,0.03225525533772,-0.230851063829787
"192",12,10,-1.06334710567116,-19.0130731043606,0.885032581489549,-0.230851063829787
"193",13,10,0.306587973021475,4.76504478683108,0.463038171430174,-0.230851063829787
"194",14,10,0.812558232593597,14.4963800410802,-0.00696545781556157,-0.230851063829787
"195",15,10,0.839890879766012,15.0366459241233,0.978851336707204,-0.230851063829787
"196",16,10,0.66938942284968,11.6908698536227,0.817209985150788,-0.230851063829787
"197",17,10,0.719345217178208,12.6651380637908,1.0226539593656,-0.230851063829787
"198",18,10,0.544392486258902,9.27497231351713,-0.335469524787598,-0.230851063829787
"199",19,10,-0.844700759275478,-15.4697288494425,-1.83954692156387,0.769148936170213
"200",20,10,-0.169072932630398,-3.91642654018287,-0.392627938627546,-0.230851063829787
"201",1,11,0.230576462020606,3.3473513196022,0.978851336707204,-0.230851063829787
"202",2,11,-2.03789791693978,-33.6436409822603,-1.61640337024966,0.769148936170213
"203",3,11,0.265293589023965,3.99342810066003,0.106363227491442,-0.230851063829787
"204",4,11,-2.18750660261009,-35.7214763599306,-1.27993113362845,0.769148936170213
"205",5,11,0.572712514481678,9.81959412719084,0.963813459342663,-0.230851063829787
"206",6,11,0.534522784388679,9.0855452243092,-0.181318844960339,-0.230851063829787
"207",7,11,0.353214566516833,5.64039728172314,0.580821207086557,-0.230851063829787
"208",8,11,-1.30241246932088,-22.7779013471297,-1.02861670534754,0.769148936170213
"209",9,11,0.380951772000156,6.16318919629077,-0.134798829325446,-0.230851063829787
"210",10,11,-0.796690887241025,-14.6788871717485,-1.61640337024966,0.769148936170213
"211",11,11,1.36373567793945,25.6798618972995,0.385076629960462,-0.230851063829787
"212",12,11,-0.00923072183282869,-1.04956563115893,1.13086754400583,-0.230851063829787
"213",13,11,-1.35562143775023,-23.6002905525138,-1.43408181345571,0.769148936170213
"214",14,11,0.275553820863765,4.18482984753111,-2.53269410212382,0.769148936170213
"215",15,11,1.62367741380645,31.1649665938271,0.511828335599606,-0.230851063829787
"216",16,11,-1.14749318807149,-20.3512509274489,1.21680997380655,-0.230851063829787
"217",17,11,-0.399446440287271,-7.95841098635451,1.11796413916992,-0.230851063829787
"218",18,11,-0.141741928266931,-3.42985110564879,-3.22584128268376,0.769148936170213
"219",19,11,-2.18750660261009,-35.7214763599306,0.141454547302712,-0.230851063829787
"220",20,11,0.228808606502058,3.31451648445505,0.329506778805651,-0.230851063829787
"221",1,12,0.409541556380262,6.70366092715464,-0.0477874523358164,-0.230851063829787
"222",2,12,0.484176065925023,8.12228306220261,0.437720363445884,-0.230851063829787
"223",3,12,1.40062482652051,26.4500421212118,0.385076629960462,-0.230851063829787
"224",4,12,0.501709143967684,8.45716059735945,0.411744877042624,-0.230851063829787
"225",5,12,0.893253307180773,16.0957308890595,0.511828335599606,-0.230851063829787
"226",6,12,1.04590511381558,19.1568622235157,0.239894620115964,-0.230851063829787
"227",7,12,-0.270843369761355,-5.71511274548739,0.411744877042624,-0.230851063829787
"228",8,12,0.119252335226626,1.29189594207479,0.329506778805651,-0.230851063829787
"229",9,12,0.892458476734971,16.0799140939458,-0.586783953068504,0.769148936170213
"230",10,12,1.45245910832883,27.53684922794,0.106363227491442,-0.230851063829787
"231",11,12,0.468144266467862,7.81661768903798,0.300519241932399,-0.230851063829787
"232",12,12,-0.494537005107967,-9.59585992275372,0.357677655772348,-0.230851063829787
"233",13,12,0.533479834728885,9.0655394946177,-0.923256189689716,0.769148936170213
"234",14,12,0.311001921599544,4.84772449677843,-1.43408181345571,0.769148936170213
"235",15,12,-0.675629469647662,-12.6642373292142,0.91729344370777,-0.230851063829787
"236",16,12,-1.4483129612101,-25.0193920002307,0.03225525533772,-0.230851063829787
"237",17,12,-2.59540739664645,-41.1591847462676,-1.27993113362845,0.769148936170213
"238",18,12,1.38560855318091,26.1362004248048,0.90129310236133,-0.230851063829787
"239",19,12,-0.0854640844406109,-2.42322810614894,0.705984350040564,-0.230851063829787
"240",20,12,0.477861099748878,8.00181934053796,0.624306319026296,-0.230851063829787
"241",1,13,0.492413348327364,8.2795365847205,0.645359728224129,-0.230851063829787
"242",2,13,-0.059841365031259,-1.96282456519067,0.208145921801384,-0.230851063829787
"243",3,13,0.619739365222813,10.7275097423965,0.487730784020546,-0.230851063829787
"244",4,13,-1.76148391086101,-29.6869153867175,0.239894620115964,-0.230851063829787
"245",5,13,1.54866983190378,29.5683387543675,0.705984350040564,-0.230851063829787
"246",6,13,-2.43291649709659,-39.0329022504051,-1.83954692156387,0.769148936170213
"247",7,13,0.333321333554141,5.26639638598502,0.963813459342663,-0.230851063829787
"248",8,13,2.08438023257444,41.2183911296559,0.91729344370777,-0.230851063829787
"249",9,13,0.0470419813938783,-0.0281213415354244,0.357677655772348,-0.230851063829787
"250",10,13,0.147628886228041,1.81347832557351,0.978851336707204,-0.230851063829787
"251",11,13,-0.457622730912446,-8.96234776762915,-0.660891925222225,0.769148936170213
"252",12,13,-1.58155258664576,-27.0291793806219,-1.43408181345571,0.769148936170213
"253",13,13,0.210364837422651,2.97232839709493,-0.586783953068504,0.769148936170213
"254",14,13,1.1283948226191,20.8304276252943,0.141454547302712,-0.230851063829787
"255",15,13,-0.195228748805677,-4.38068104071381,1.10489205760257,-0.230851063829787
"256",16,13,0.507002648023059,8.55838607263426,-0.181318844960339,-0.230851063829787
"257",17,13,-2.27945962021895,-36.9763505345072,-0.586783953068504,0.769148936170213
"258",18,13,0.874623287448147,15.725333518935,0.558348351234499,-0.230851063829787
"259",19,13,0.0715520965054832,0.418758502759303,0.069995583320567,-0.230851063829787
"260",20,13,0.726478293989562,12.8046588748482,0.300519241932399,-0.230851063829787
"261",1,14,-0.128618716255456,-3.19568692205389,0.300519241932399,-0.230851063829787
"262",2,14,0.0607208993270962,0.221130907699191,0.069995583320567,-0.230851063829787
"263",3,14,-2.76764263603504,-43.355325633962,-0.923256189689716,0.769148936170213
"264",4,14,0.492651999316386,8.28409456502685,0.781491902548709,-0.230851063829787
"265",5,14,-0.742565034542588,-13.7817719390442,-0.517791081581552,0.769148936170213
"266",6,14,-0.128618716255456,-3.19568692205389,-0.660891925222225,0.769148936170213
"267",7,14,0.124661897493844,1.39120353022088,0.385076629960462,-0.230851063829787
"268",8,14,1.36146068732523,25.6324532121777,0.624306319026296,-0.230851063829787
"269",9,14,-2.76764263603504,-43.355325633962,-1.61640337024966,0.769148936170213
"270",10,14,0.251370073640162,3.73402554964072,0.106363227491442,-0.230851063829787
"271",11,14,-0.010570480256261,-1.07380731503159,0.725402435897665,-0.230851063829787
"272",12,14,-0.164937792792566,-3.84290432718508,0.069995583320567,-0.230851063829787
"273",13,14,0.196715705498006,2.71953347137672,0.781491902548709,-0.230851063829787
"274",14,14,-1.20575201865541,-21.2694466183462,-0.0477874523358164,-0.230851063829787
"275",15,14,1.05052733104404,19.2502786412822,0.357677655772348,-0.230851063829787
"276",16,14,-0.445962565669953,-8.76167297986564,-1.83954692156387,0.769148936170213
"277",17,14,1.23890807796392,23.0938689456681,-0.00696545781556157,-0.230851063829787
"278",18,14,0.649186569349547,11.2982789520743,0.624306319026296,-0.230851063829787
"279",19,14,0.342619572714002,5.44110856089895,0.208145921801384,-0.230851063829787
"280",20,14,0.583231591652396,10.0222948107167,0.463038171430174,-0.230851063829787
"281",1,15,-1.29025688815827,-22.5892321076967,-1.43408181345571,0.769148936170213
"282",2,15,0.263724030611989,3.96416699630866,-1.27993113362845,0.769148936170213
"283",3,15,-0.0966766714935652,-2.62428920462847,0.511828335599606,-0.230851063829787
"284",4,15,-0.225755805475057,-4.92079282085164,0.948545987211875,-0.230851063829787
"285",5,15,0.238076308111379,3.486717395955,0.580821207086557,-0.230851063829787
"286",6,15,-0.192484703773525,-4.33203966319353,0.411744877042624,-0.230851063829787
"287",7,15,0.423324593327203,6.96480452019658,0.357677655772348,-0.230851063829787
"288",8,15,0.426003730683529,7.01560953879405,-0.181318844960339,-0.230851063829787
"289",9,15,1.29134566134127,24.1763970145623,-0.134798829325446,-0.230851063829787
"290",10,15,0.921439109353036,16.6574334655316,-0.0903470667546125,-0.230851063829787
"291",11,15,1.87965503182818,36.6984871165478,1.07822381052041,-0.230851063829787
"292",12,15,0.195498796640898,2.6970132507047,0.558348351234499,-0.230851063829787
"293",13,15,1.29134566134127,24.1763970145623,0.665979015426864,-0.230851063829787
"294",14,15,-0.897440029036048,-16.3331620024742,-1.14639974100393,0.769148936170213
"295",15,15,0.146026784753282,1.78398759821724,-0.00696545781556157,-0.230851063829787
"296",16,15,0.593886458362745,10.227837739261,0.933041800675909,-0.230851063829787
"297",17,15,-0.612754068465954,-11.6063279870747,-0.00696545781556157,-0.230851063829787
"298",18,15,0.802704112833849,14.3019667876974,0.725402435897665,-0.230851063829787
"299",19,15,0.517875208587919,8.76647329045406,0.069995583320567,-0.230851063829787
"300",20,15,-0.192484703773525,-4.33203966319353,0.411744877042624,-0.230851063829787
"301",1,16,-2.91967302437053,-45.244539832082,-0.660891925222225,0.769148936170213
"302",2,16,-0.451484932102648,-8.8567483850687,0.300519241932399,-0.230851063829787
"303",3,16,0.684215507561126,11.9794963168949,-0.0903470667546125,-0.230851063829787
"304",4,16,1.27785946585045,23.8974609919965,0.851696161221958,-0.230851063829787
"305",5,16,0.267793169486993,4.04003767466725,-1.14639974100393,0.769148936170213
"306",6,16,0.76972986176272,13.6528255891952,0.239894620115964,-0.230851063829787
"307",7,16,-0.354270759853366,-7.17415417722593,-0.335469524787598,-0.230851063829787
"308",8,16,-0.13077508187437,-3.23418770516423,-0.335469524787598,-0.230851063829787
"309",9,16,-0.939285628271675,-17.0142889483713,-0.740934632895762,0.769148936170213
"310",10,16,-2.0259565553341,-33.4758646414421,0.91729344370777,-0.230851063829787
"311",11,16,-0.0359944090343127,-1.53314924625539,0.175356098978393,-0.230851063829787
"312",12,16,0.276253623647035,4.19789214201387,-3.22584128268376,0.769148936170213
"313",13,16,-0.572611967805971,-10.9267821934505,0.781491902548709,-0.230851063829787
"314",14,16,-0.0787084478015032,-2.30196645822419,0.834601727862657,-0.230851063829787
"315",15,16,0.21570754424917,3.07138188493276,-1.43408181345571,0.769148936170213
"316",16,16,-0.970148297386393,-17.5144011613139,-0.0903470667546125,-0.230851063829787
"317",17,16,-0.512303572427079,-9.89979314956967,0.580821207086557,-0.230851063829787
"318",18,16,-3.1942937053388,-48.5399620108909,-0.335469524787598,-0.230851063829787
"319",19,16,0.228821589576766,3.31475759965655,1.22850601356975,-0.230851063829787
"320",20,16,-0.270199034181267,-5.70378994608438,0.665979015426864,-0.230851063829787
"321",1,17,-1.31278078161834,-22.9385964894258,-0.740934632895762,0.769148936170213
"322",2,17,0.169668352919835,2.21969146787025,-0.740934632895762,0.769148936170213
"323",3,17,0.214313148777535,3.04552436482378,0.5353588330098,-0.230851063829787
"324",4,17,-1.58488223984751,-27.0789491629304,-0.827946009885391,0.769148936170213
"325",5,17,-0.0541143015508272,-1.85973790124946,0.208145921801384,-0.230851063829787
"326",6,17,-0.836590261329711,-15.3364524345179,0.91729344370777,-0.230851063829787
"327",7,17,-1.31278078161834,-22.9385964894258,-2.53269410212382,0.769148936170213
"328",8,17,-0.539596259250494,-10.3654602147287,1.18087796458049,-0.230851063829787
"329",9,17,-0.0856334916352086,-2.42626774124093,-1.27993113362845,0.769148936170213
"330",10,17,-0.0856334916352086,-2.42626774124093,0.437720363445884,-0.230851063829787
"331",11,17,0.56113553729034,9.59676371024187,1.10489205760257,-0.230851063829787
"332",12,17,-0.25537491173988,-5.44305886101149,0.357677655772348,-0.230851063829787
"333",13,17,-0.850436740206105,-15.5639063979005,-1.27993113362845,0.769148936170213
"334",14,17,-0.633391768965831,-11.9544390693795,0.91729344370777,-0.230851063829787
"335",15,17,0.38154656909594,6.1744168065961,0.141454547302712,-0.230851063829787
"336",16,17,0.611282873626479,10.5639198061585,-1.02861670534754,0.769148936170213
"337",17,17,-0.26795512463076,-5.66435162478436,-0.740934632895762,0.769148936170213
"338",18,17,-0.656045455537573,-12.3355745433391,0.069995583320567,-0.230851063829787
"339",19,17,-2.49899727775006,-39.9039763457408,-0.660891925222225,0.769148936170213
